StartTime,EndTime,Device,SensorName,TotalCount
2020-11-20 02:13:32.851903,2020-11-20 02:43:32.851972,skywave,Sensor #1,1907
2020-11-20 02:13:32.851903,2020-11-20 02:43:32.851972,skywave,Sensor #2,1910
2020-11-20 02:13:32.851903,2020-11-20 02:43:32.851972,skywave,Sensor #3,1911
2020-11-20 02:13:32.851903,2020-11-20 02:43:32.851972,skywave,Sensor #4,1914
2020-11-20 02:13:32.851903,2020-11-20 02:43:32.851972,skywave,Sensor #5,1919
2020-11-20 02:13:32.851903,2020-11-20 02:43:32.851972,skywave,Sensor #6,1918
2020-11-20 02:13:32.851903,2020-11-20 02:43:32.851972,skywave,Sensor #7,1967
2020-11-20 02:13:32.851903,2020-11-20 02:43:32.851972,skywave,Sensor #8,1965
2020-11-20 02:13:32.851903,2020-11-20 02:43:32.851972,skywave,Sensor #9,1912
2020-11-20 02:13:32.851903,2020-11-20 02:43:32.851972,skywave,Sensor #10,1915
2020-11-20 02:13:32.851903,2020-11-20 02:43:32.851972,skywave,Sensor #11,1920
2020-11-20 02:13:32.851903,2020-11-20 02:43:32.851972,skywave,Sensor #12,1921
2020-11-20 02:13:32.851903,2020-11-20 02:43:32.851972,skywave,Sensor #13,1913
2020-11-20 02:13:32.851903,2020-11-20 02:43:32.851972,skywave,Sensor #14,2431
2020-11-20 02:13:32.851903,2020-11-20 02:43:32.851972,skywave,Sensor #15,1877
2020-11-20 02:13:32.851903,2020-11-20 02:43:32.851972,skywave,Sensor #16,1903
