StartTime,EndTime,Device,SensorName,TotalCount
2021-04-27 15:58:07.584717,2021-04-27 16:28:07.584789,skywave,Sensor #1,983
2021-04-27 15:58:07.584717,2021-04-27 16:28:07.584789,skywave,Sensor #2,1118
2021-04-27 15:58:07.584717,2021-04-27 16:28:07.584789,skywave,Sensor #3,19
2021-04-27 15:58:07.584717,2021-04-27 16:28:07.584789,skywave,Sensor #4,0
2021-04-27 15:58:07.584717,2021-04-27 16:28:07.584789,skywave,Sensor #5,0
2021-04-27 15:58:07.584717,2021-04-27 16:28:07.584789,skywave,Sensor #6,0
2021-04-27 15:58:07.584717,2021-04-27 16:28:07.584789,skywave,Sensor #7,0
2021-04-27 15:58:07.584717,2021-04-27 16:28:07.584789,skywave,Sensor #8,0
2021-04-27 15:58:07.584717,2021-04-27 16:28:07.584789,skywave,Sensor #9,0
2021-04-27 15:58:07.584717,2021-04-27 16:28:07.584789,skywave,Sensor #10,0
2021-04-27 15:58:07.584717,2021-04-27 16:28:07.584789,skywave,Sensor #11,0
2021-04-27 15:58:07.584717,2021-04-27 16:28:07.584789,skywave,Sensor #12,1
2021-04-27 15:58:07.584717,2021-04-27 16:28:07.584789,skywave,Sensor #13,1
2021-04-27 15:58:07.584717,2021-04-27 16:28:07.584789,skywave,Sensor #14,0
2021-04-27 15:58:07.584717,2021-04-27 16:28:07.584789,skywave,Sensor #15,0
2021-04-27 15:58:07.584717,2021-04-27 16:28:07.584789,skywave,Sensor #16,0
