StartTime,EndTime,Device,SensorName,TotalCount
2020-11-20 11:21:52.651352,2020-11-20 11:51:52.651415,skywave,Sensor #1,1920
2020-11-20 11:21:52.651352,2020-11-20 11:51:52.651415,skywave,Sensor #2,1924
2020-11-20 11:21:52.651352,2020-11-20 11:51:52.651415,skywave,Sensor #3,1925
2020-11-20 11:21:52.651352,2020-11-20 11:51:52.651415,skywave,Sensor #4,1928
2020-11-20 11:21:52.651352,2020-11-20 11:51:52.651415,skywave,Sensor #5,1930
2020-11-20 11:21:52.651352,2020-11-20 11:51:52.651415,skywave,Sensor #6,1933
2020-11-20 11:21:52.651352,2020-11-20 11:51:52.651415,skywave,Sensor #7,2030
2020-11-20 11:21:52.651352,2020-11-20 11:51:52.651415,skywave,Sensor #8,1992
2020-11-20 11:21:52.651352,2020-11-20 11:51:52.651415,skywave,Sensor #9,1938
2020-11-20 11:21:52.651352,2020-11-20 11:51:52.651415,skywave,Sensor #10,1933
2020-11-20 11:21:52.651352,2020-11-20 11:51:52.651415,skywave,Sensor #11,1935
2020-11-20 11:21:52.651352,2020-11-20 11:51:52.651415,skywave,Sensor #12,1939
2020-11-20 11:21:52.651352,2020-11-20 11:51:52.651415,skywave,Sensor #13,1937
2020-11-20 11:21:52.651352,2020-11-20 11:51:52.651415,skywave,Sensor #14,2478
2020-11-20 11:21:52.651352,2020-11-20 11:51:52.651415,skywave,Sensor #15,1910
2020-11-20 11:21:52.651352,2020-11-20 11:51:52.651415,skywave,Sensor #16,1917
