StartTime,EndTime,Device,SensorName,TotalCount
2020-11-20 06:13:32.869441,2020-11-20 06:43:32.869507,skywave,Sensor #1,2071
2020-11-20 06:13:32.869441,2020-11-20 06:43:32.869507,skywave,Sensor #2,2073
2020-11-20 06:13:32.869441,2020-11-20 06:43:32.869507,skywave,Sensor #3,2078
2020-11-20 06:13:32.869441,2020-11-20 06:43:32.869507,skywave,Sensor #4,2081
2020-11-20 06:13:32.869441,2020-11-20 06:43:32.869507,skywave,Sensor #5,2082
2020-11-20 06:13:32.869441,2020-11-20 06:43:32.869507,skywave,Sensor #6,2081
2020-11-20 06:13:32.869441,2020-11-20 06:43:32.869507,skywave,Sensor #7,2138
2020-11-20 06:13:32.869441,2020-11-20 06:43:32.869507,skywave,Sensor #8,2142
2020-11-20 06:13:32.869441,2020-11-20 06:43:32.869507,skywave,Sensor #9,2080
2020-11-20 06:13:32.869441,2020-11-20 06:43:32.869507,skywave,Sensor #10,2078
2020-11-20 06:13:32.869441,2020-11-20 06:43:32.869507,skywave,Sensor #11,2085
2020-11-20 06:13:32.869441,2020-11-20 06:43:32.869507,skywave,Sensor #12,2087
2020-11-20 06:13:32.869441,2020-11-20 06:43:32.869507,skywave,Sensor #13,2079
2020-11-20 06:13:32.869441,2020-11-20 06:43:32.869507,skywave,Sensor #14,2581
2020-11-20 06:13:32.869441,2020-11-20 06:43:32.869507,skywave,Sensor #15,2060
2020-11-20 06:13:32.869441,2020-11-20 06:43:32.869507,skywave,Sensor #16,2066
