StartTime,EndTime,Device,SensorName,TotalCount
2020-11-20 10:43:32.875687,2020-11-20 11:13:32.875758,skywave,Sensor #1,1772
2020-11-20 10:43:32.875687,2020-11-20 11:13:32.875758,skywave,Sensor #2,1774
2020-11-20 10:43:32.875687,2020-11-20 11:13:32.875758,skywave,Sensor #3,1775
2020-11-20 10:43:32.875687,2020-11-20 11:13:32.875758,skywave,Sensor #4,1776
2020-11-20 10:43:32.875687,2020-11-20 11:13:32.875758,skywave,Sensor #5,1776
2020-11-20 10:43:32.875687,2020-11-20 11:13:32.875758,skywave,Sensor #6,1777
2020-11-20 10:43:32.875687,2020-11-20 11:13:32.875758,skywave,Sensor #7,1791
2020-11-20 10:43:32.875687,2020-11-20 11:13:32.875758,skywave,Sensor #8,1793
2020-11-20 10:43:32.875687,2020-11-20 11:13:32.875758,skywave,Sensor #9,1778
2020-11-20 10:43:32.875687,2020-11-20 11:13:32.875758,skywave,Sensor #10,1777
2020-11-20 10:43:32.875687,2020-11-20 11:13:32.875758,skywave,Sensor #11,1777
2020-11-20 10:43:32.875687,2020-11-20 11:13:32.875758,skywave,Sensor #12,1778
2020-11-20 10:43:32.875687,2020-11-20 11:13:32.875758,skywave,Sensor #13,1775
2020-11-20 10:43:32.875687,2020-11-20 11:13:32.875758,skywave,Sensor #14,2309
2020-11-20 10:43:32.875687,2020-11-20 11:13:32.875758,skywave,Sensor #15,1763
2020-11-20 10:43:32.875687,2020-11-20 11:13:32.875758,skywave,Sensor #16,1771
