StartTime,EndTime,Device,SensorName,TotalCount
2020-11-19 08:11:05.186739,2020-11-19 08:41:05.186806,skywave,Sensor #1,498
2020-11-19 08:11:05.186739,2020-11-19 08:41:05.186806,skywave,Sensor #2,499
2020-11-19 08:11:05.186739,2020-11-19 08:41:05.186806,skywave,Sensor #3,499
2020-11-19 08:11:05.186739,2020-11-19 08:41:05.186806,skywave,Sensor #4,500
2020-11-19 08:11:05.186739,2020-11-19 08:41:05.186806,skywave,Sensor #5,499
2020-11-19 08:11:05.186739,2020-11-19 08:41:05.186806,skywave,Sensor #6,500
2020-11-19 08:11:05.186739,2020-11-19 08:41:05.186806,skywave,Sensor #7,0
2020-11-19 08:11:05.186739,2020-11-19 08:41:05.186806,skywave,Sensor #8,0
2020-11-19 08:11:05.186739,2020-11-19 08:41:05.186806,skywave,Sensor #9,499
2020-11-19 08:11:05.186739,2020-11-19 08:41:05.186806,skywave,Sensor #10,499
2020-11-19 08:11:05.186739,2020-11-19 08:41:05.186806,skywave,Sensor #11,499
2020-11-19 08:11:05.186739,2020-11-19 08:41:05.186806,skywave,Sensor #12,1064
2020-11-19 08:11:05.186739,2020-11-19 08:41:05.186806,skywave,Sensor #13,499
2020-11-19 08:11:05.186739,2020-11-19 08:41:05.186806,skywave,Sensor #14,612
2020-11-19 08:11:05.186739,2020-11-19 08:41:05.186806,skywave,Sensor #15,499
2020-11-19 08:11:05.186739,2020-11-19 08:41:05.186806,skywave,Sensor #16,499
