StartTime,EndTime,Device,SensorName,TotalCount
2020-11-20 00:13:32.848993,2020-11-20 00:43:32.849043,skywave,Sensor #1,1919
2020-11-20 00:13:32.848993,2020-11-20 00:43:32.849043,skywave,Sensor #2,1921
2020-11-20 00:13:32.848993,2020-11-20 00:43:32.849043,skywave,Sensor #3,1919
2020-11-20 00:13:32.848993,2020-11-20 00:43:32.849043,skywave,Sensor #4,1924
2020-11-20 00:13:32.848993,2020-11-20 00:43:32.849043,skywave,Sensor #5,1927
2020-11-20 00:13:32.848993,2020-11-20 00:43:32.849043,skywave,Sensor #6,1926
2020-11-20 00:13:32.848993,2020-11-20 00:43:32.849043,skywave,Sensor #7,1990
2020-11-20 00:13:32.848993,2020-11-20 00:43:32.849043,skywave,Sensor #8,1978
2020-11-20 00:13:32.848993,2020-11-20 00:43:32.849043,skywave,Sensor #9,1931
2020-11-20 00:13:32.848993,2020-11-20 00:43:32.849043,skywave,Sensor #10,1924
2020-11-20 00:13:32.848993,2020-11-20 00:43:32.849043,skywave,Sensor #11,1934
2020-11-20 00:13:32.848993,2020-11-20 00:43:32.849043,skywave,Sensor #12,1927
2020-11-20 00:13:32.848993,2020-11-20 00:43:32.849043,skywave,Sensor #13,1925
2020-11-20 00:13:32.848993,2020-11-20 00:43:32.849043,skywave,Sensor #14,2504
2020-11-20 00:13:32.848993,2020-11-20 00:43:32.849043,skywave,Sensor #15,1872
2020-11-20 00:13:32.848993,2020-11-20 00:43:32.849043,skywave,Sensor #16,1913
