StartTime,EndTime,Device,SensorName,TotalCount
2020-11-19 21:13:32.810906,2020-11-19 21:43:32.810975,skywave,Sensor #1,2012
2020-11-19 21:13:32.810906,2020-11-19 21:43:32.810975,skywave,Sensor #2,2017
2020-11-19 21:13:32.810906,2020-11-19 21:43:32.810975,skywave,Sensor #3,2024
2020-11-19 21:13:32.810906,2020-11-19 21:43:32.810975,skywave,Sensor #4,2028
2020-11-19 21:13:32.810906,2020-11-19 21:43:32.810975,skywave,Sensor #5,2031
2020-11-19 21:13:32.810906,2020-11-19 21:43:32.810975,skywave,Sensor #6,2032
2020-11-19 21:13:32.810906,2020-11-19 21:43:32.810975,skywave,Sensor #7,2063
2020-11-19 21:13:32.810906,2020-11-19 21:43:32.810975,skywave,Sensor #8,2061
2020-11-19 21:13:32.810906,2020-11-19 21:43:32.810975,skywave,Sensor #9,2031
2020-11-19 21:13:32.810906,2020-11-19 21:43:32.810975,skywave,Sensor #10,2026
2020-11-19 21:13:32.810906,2020-11-19 21:43:32.810975,skywave,Sensor #11,2036
2020-11-19 21:13:32.810906,2020-11-19 21:43:32.810975,skywave,Sensor #12,2030
2020-11-19 21:13:32.810906,2020-11-19 21:43:32.810975,skywave,Sensor #13,2029
2020-11-19 21:13:32.810906,2020-11-19 21:43:32.810975,skywave,Sensor #14,2618
2020-11-19 21:13:32.810906,2020-11-19 21:43:32.810975,skywave,Sensor #15,1996
2020-11-19 21:13:32.810906,2020-11-19 21:43:32.810975,skywave,Sensor #16,2011
