StartTime,EndTime,Device,SensorName,TotalCount
2020-11-20 03:43:32.853874,2020-11-20 04:13:32.853949,skywave,Sensor #1,1787
2020-11-20 03:43:32.853874,2020-11-20 04:13:32.853949,skywave,Sensor #2,1794
2020-11-20 03:43:32.853874,2020-11-20 04:13:32.853949,skywave,Sensor #3,1791
2020-11-20 03:43:32.853874,2020-11-20 04:13:32.853949,skywave,Sensor #4,1797
2020-11-20 03:43:32.853874,2020-11-20 04:13:32.853949,skywave,Sensor #5,1802
2020-11-20 03:43:32.853874,2020-11-20 04:13:32.853949,skywave,Sensor #6,1798
2020-11-20 03:43:32.853874,2020-11-20 04:13:32.853949,skywave,Sensor #7,1883
2020-11-20 03:43:32.853874,2020-11-20 04:13:32.853949,skywave,Sensor #8,1871
2020-11-20 03:43:32.853874,2020-11-20 04:13:32.853949,skywave,Sensor #9,1809
2020-11-20 03:43:32.853874,2020-11-20 04:13:32.853949,skywave,Sensor #10,1799
2020-11-20 03:43:32.853874,2020-11-20 04:13:32.853949,skywave,Sensor #11,1806
2020-11-20 03:43:32.853874,2020-11-20 04:13:32.853949,skywave,Sensor #12,1809
2020-11-20 03:43:32.853874,2020-11-20 04:13:32.853949,skywave,Sensor #13,1798
2020-11-20 03:43:32.853874,2020-11-20 04:13:32.853949,skywave,Sensor #14,2308
2020-11-20 03:43:32.853874,2020-11-20 04:13:32.853949,skywave,Sensor #15,1750
2020-11-20 03:43:32.853874,2020-11-20 04:13:32.853949,skywave,Sensor #16,1794
