StartTime,EndTime,Device,SensorName,TotalCount
2020-11-19 18:43:32.807382,2020-11-19 19:13:32.807433,skywave,Sensor #1,2055
2020-11-19 18:43:32.807382,2020-11-19 19:13:32.807433,skywave,Sensor #2,2058
2020-11-19 18:43:32.807382,2020-11-19 19:13:32.807433,skywave,Sensor #3,2062
2020-11-19 18:43:32.807382,2020-11-19 19:13:32.807433,skywave,Sensor #4,2066
2020-11-19 18:43:32.807382,2020-11-19 19:13:32.807433,skywave,Sensor #5,2068
2020-11-19 18:43:32.807382,2020-11-19 19:13:32.807433,skywave,Sensor #6,2066
2020-11-19 18:43:32.807382,2020-11-19 19:13:32.807433,skywave,Sensor #7,2096
2020-11-19 18:43:32.807382,2020-11-19 19:13:32.807433,skywave,Sensor #8,2094
2020-11-19 18:43:32.807382,2020-11-19 19:13:32.807433,skywave,Sensor #9,2066
2020-11-19 18:43:32.807382,2020-11-19 19:13:32.807433,skywave,Sensor #10,2065
2020-11-19 18:43:32.807382,2020-11-19 19:13:32.807433,skywave,Sensor #11,2078
2020-11-19 18:43:32.807382,2020-11-19 19:13:32.807433,skywave,Sensor #12,2079
2020-11-19 18:43:32.807382,2020-11-19 19:13:32.807433,skywave,Sensor #13,2067
2020-11-19 18:43:32.807382,2020-11-19 19:13:32.807433,skywave,Sensor #14,2639
2020-11-19 18:43:32.807382,2020-11-19 19:13:32.807433,skywave,Sensor #15,2033
2020-11-19 18:43:32.807382,2020-11-19 19:13:32.807433,skywave,Sensor #16,2047
