StartTime,EndTime,Device,SensorName,TotalCount
2021-05-27 15:00:41.098138,2021-05-27 15:30:41.098221,skywave,Sensor #1 N1,956
2021-05-27 15:00:41.098138,2021-05-27 15:30:41.098221,skywave,Sensor #2 N2,956
2021-05-27 15:00:41.098138,2021-05-27 15:30:41.098221,skywave,Sensor #3,956
2021-05-27 15:00:41.098138,2021-05-27 15:30:41.098221,skywave,Sensor #4,956
2021-05-27 15:00:41.098138,2021-05-27 15:30:41.098221,skywave,Sensor #5,983
2021-05-27 15:00:41.098138,2021-05-27 15:30:41.098221,skywave,Sensor #6,0
2021-05-27 15:00:41.098138,2021-05-27 15:30:41.098221,skywave,Sensor #7,0
2021-05-27 15:00:41.098138,2021-05-27 15:30:41.098221,skywave,Sensor #8,0
2021-05-27 15:00:41.098138,2021-05-27 15:30:41.098221,skywave,Sensor #9,0
2021-05-27 15:00:41.098138,2021-05-27 15:30:41.098221,skywave,Sensor #10,0
2021-05-27 15:00:41.098138,2021-05-27 15:30:41.098221,skywave,Sensor #11,0
2021-05-27 15:00:41.098138,2021-05-27 15:30:41.098221,skywave,Sensor #12,0
2021-05-27 15:00:41.098138,2021-05-27 15:30:41.098221,skywave,Sensor #13,0
2021-05-27 15:00:41.098138,2021-05-27 15:30:41.098221,skywave,Sensor #14,0
2021-05-27 15:00:41.098138,2021-05-27 15:30:41.098221,skywave,Sensor #15,0
2021-05-27 15:00:41.098138,2021-05-27 15:30:41.098221,skywave,Sensor #16,0
