StartTime,EndTime,Device,SensorName,TotalCount
2021-05-27 14:29:07.037088,2021-05-27 14:59:07.037130,skywave,Sensor #1 N1,958
2021-05-27 14:29:07.037088,2021-05-27 14:59:07.037130,skywave,Sensor #2 N2,958
2021-05-27 14:29:07.037088,2021-05-27 14:59:07.037130,skywave,Sensor #3,958
2021-05-27 14:29:07.037088,2021-05-27 14:59:07.037130,skywave,Sensor #4,982
2021-05-27 14:29:07.037088,2021-05-27 14:59:07.037130,skywave,Sensor #5,987
2021-05-27 14:29:07.037088,2021-05-27 14:59:07.037130,skywave,Sensor #6,0
2021-05-27 14:29:07.037088,2021-05-27 14:59:07.037130,skywave,Sensor #7,0
2021-05-27 14:29:07.037088,2021-05-27 14:59:07.037130,skywave,Sensor #8,0
2021-05-27 14:29:07.037088,2021-05-27 14:59:07.037130,skywave,Sensor #9,0
2021-05-27 14:29:07.037088,2021-05-27 14:59:07.037130,skywave,Sensor #10,0
2021-05-27 14:29:07.037088,2021-05-27 14:59:07.037130,skywave,Sensor #11,0
2021-05-27 14:29:07.037088,2021-05-27 14:59:07.037130,skywave,Sensor #12,0
2021-05-27 14:29:07.037088,2021-05-27 14:59:07.037130,skywave,Sensor #13,0
2021-05-27 14:29:07.037088,2021-05-27 14:59:07.037130,skywave,Sensor #14,0
2021-05-27 14:29:07.037088,2021-05-27 14:59:07.037130,skywave,Sensor #15,0
2021-05-27 14:29:07.037088,2021-05-27 14:59:07.037130,skywave,Sensor #16,0
