StartTime,EndTime,Device,SensorName,TotalCount
2020-11-20 11:22:29.595918,2020-11-20 11:52:29.595956,skywave,Sensor #1,1920
2020-11-20 11:22:29.595918,2020-11-20 11:52:29.595956,skywave,Sensor #2,1923
2020-11-20 11:22:29.595918,2020-11-20 11:52:29.595956,skywave,Sensor #3,1924
2020-11-20 11:22:29.595918,2020-11-20 11:52:29.595956,skywave,Sensor #4,1927
2020-11-20 11:22:29.595918,2020-11-20 11:52:29.595956,skywave,Sensor #5,1928
2020-11-20 11:22:29.595918,2020-11-20 11:52:29.595956,skywave,Sensor #6,1931
2020-11-20 11:22:29.595918,2020-11-20 11:52:29.595956,skywave,Sensor #7,2031
2020-11-20 11:22:29.595918,2020-11-20 11:52:29.595956,skywave,Sensor #8,1993
2020-11-20 11:22:29.595918,2020-11-20 11:52:29.595956,skywave,Sensor #9,1938
2020-11-20 11:22:29.595918,2020-11-20 11:52:29.595956,skywave,Sensor #10,1932
2020-11-20 11:22:29.595918,2020-11-20 11:52:29.595956,skywave,Sensor #11,1934
2020-11-20 11:22:29.595918,2020-11-20 11:52:29.595956,skywave,Sensor #12,1938
2020-11-20 11:22:29.595918,2020-11-20 11:52:29.595956,skywave,Sensor #13,1936
2020-11-20 11:22:29.595918,2020-11-20 11:52:29.595956,skywave,Sensor #14,2475
2020-11-20 11:22:29.595918,2020-11-20 11:52:29.595956,skywave,Sensor #15,1909
2020-11-20 11:22:29.595918,2020-11-20 11:52:29.595956,skywave,Sensor #16,1917
